,spxl_simulation
1937-08-05,850.5599779290565
1937-08-06,841.4718251927609
1937-08-09,874.3976275192853
1937-08-10,869.7523479845787
1937-08-11,865.1233676130097
1937-08-12,878.8206060677475
1937-08-13,904.9956144839015
1937-08-16,889.2383013756986
1937-08-17,873.6653807481933
1937-08-18,849.0631172917065
1937-08-19,811.3708532921792
1937-08-20,786.5002586340473
1937-08-23,782.175803852902
1937-08-24,800.6771327101043
1937-08-25,783.2701586664464
1937-08-26,737.583628870364
1937-08-27,700.5605338213335
1937-08-30,732.2958721227527
1937-08-31,730.0413874215528
1937-09-01,670.7332351179376
1937-09-02,638.4800613262337
1937-09-03,650.9246339306303
1937-09-07,553.638630163302
1937-09-08,544.5711583469276
1937-09-09,585.923192747376
1937-09-10,493.20010680843933
1937-09-13,497.3510482791197
1937-09-14,544.5146874271867
1937-09-15,536.7033556175553
1937-09-16,567.5394055720728
1937-09-17,530.9256696442584
1937-09-20,462.0333302384015
1937-09-21,475.9353626857542
1937-09-22,482.0005757212775
1937-09-23,446.18902132749844
1937-09-24,388.9009407466719
1937-09-27,426.8914900366556
1937-09-28,435.33067721331213
1937-09-29,441.97635098347865
1937-09-30,444.9964705645226
1937-10-01,440.87524858654365
1937-10-04,428.32530602445405
1937-10-05,358.33878228461833
1937-10-06,384.25858192459754
1937-10-07,375.4833959598085
1937-10-08,348.73016001941596
1937-10-11,305.22739823430516
1937-10-13,304.4657618588875
1937-10-14,286.49973195560455
1937-10-15,277.1536036406363
1937-10-18,201.29972075462422
1937-10-19,220.37392064992747
1937-10-20,269.8002668581455
1937-10-21,286.07238971433463
1937-10-22,262.7895608954043
1937-10-25,273.4325970645662
1937-10-26,255.64845449058672
1937-10-27,256.94469858969
1937-10-28,275.94300348068913
1937-10-29,296.5417293882203
1937-10-31,301.237373904947
1937-11-01,281.4001816902043
1937-11-03,242.25371209671962
1937-11-04,238.45873109476028
1937-11-05,238.4491173435462
1937-11-08,217.2162841116482
1937-11-09,230.68587533977447
1937-11-10,267.87086146913816
1937-11-12,264.50047754945643
1937-11-15,239.1723878311714
1937-11-16,236.0512224828153
1937-11-17,230.48997843516793
1937-11-18,216.51772852447658
1937-11-19,178.67660054991188
1937-11-22,165.40890712732858
1937-11-23,174.11646381893004
1937-11-24,161.08827039537326
1937-11-26,184.84110784427665
1937-11-29,199.90504880040308
1937-11-30,211.62809616081327
1937-12-01,203.56102432346196
1937-12-02,215.7998800544264
1937-12-03,224.4694591808651
1937-12-06,211.98988391396477
1937-12-07,222.8379620688897
1937-12-08,228.73457778928264
1937-12-09,216.1068986353149
1937-12-10,209.73643075758486
1937-12-13,189.3211871230398
1937-12-14,194.07302559580535
1937-12-15,198.36598857863802
1937-12-16,207.63082844428712
1937-12-17,203.12503889046926
1937-12-20,220.29014840221026
1937-12-21,224.37153514677834
1937-12-22,212.5327071684255
1937-12-23,209.10232405054666
1937-12-24,205.70914398853378
1937-12-27,185.0555386571213
1937-12-28,165.31343675356152
1937-12-29,170.59808466165902
1937-12-30,177.46752114717938
1937-12-31,180.1772327447745
1938-01-01,180.1321884365883
1938-01-03,178.5882534926927
1938-01-04,202.5173118022914
1938-01-05,198.63938952236236
1938-01-06,243.3798150392966
1938-01-07,217.24917095087272
1938-01-10,248.9065900332506
1938-01-11,253.929207263501
1938-01-12,246.90669880582894
1938-01-13,236.2614052424018
1938-01-14,238.07394747164327
1938-01-17,236.23301117597063
1938-01-18,228.93609349638294
1938-01-19,222.9804716229163
1938-01-20,235.24027640490226
1938-01-21,221.91530506589515
1938-01-24,219.57857536257347
1938-01-25,209.16863237568714
1938-01-26,185.11139951109018
1938-01-27,177.38381327997115
1938-01-28,172.87538086160706
1938-01-31,182.7802948822349
1938-02-01,192.99531994903077
1938-02-02,185.01252588901042
1938-02-03,164.33327628386627
1938-02-04,173.86243104488025
1938-02-07,174.84515078035986
1938-02-08,195.70030717816286
1938-02-09,191.41481494166356
1938-02-10,195.09490618390362
1938-02-11,192.95291227987644
1938-02-14,197.7115820358369
1938-02-15,190.7065586962592
1938-02-16,189.64814529014038
1938-02-17,204.29592184765983
1938-02-18,197.1419087726672
1938-02-21,216.45458339729154
1938-02-23,233.56440905958678
1938-02-24,223.3565466853394
1938-02-25,226.8405199379351
1938-02-28,217.34672053379788
1938-03-01,224.19438448459596
1938-03-02,217.72948657862636
1938-03-03,211.39024770863955
1938-03-04,205.17542794779337
1938-03-07,191.3413185902805
1938-03-08,191.33360443435316
1938-03-09,191.8534648663643
1938-03-10,185.503466761275
1938-03-11,175.67825574124754
1938-03-14,185.634023102618
1938-03-15,202.67456157302078
1938-03-16,175.8498643550144
1938-03-17,171.372015492477
1938-03-18,154.76496817024514
1938-03-21,163.41584657873275
1938-03-22,148.29565396401495
1938-03-23,139.4450040353725
1938-03-24,140.7122067223738
1938-03-25,117.65761817993983
1938-03-28,114.63278607622964
1938-03-29,94.59525044569128
1938-03-30,91.01567124336682
1938-03-31,88.93335489453432
1938-04-01,101.77893902488921
1938-04-04,113.08360668702994
1938-04-05,121.89075719707664
1938-04-06,113.78550789407129
1938-04-07,111.20325526677452
1938-04-08,126.42878302088528
1938-04-11,139.43454817801674
1938-04-12,143.63298343509936
1938-04-13,145.7709685703834
1938-04-14,150.09492238766902
1938-04-18,159.3594398656375
1938-04-19,145.57554191047524
1938-04-20,143.40979834794948
1938-04-21,147.68065075460885
1938-04-22,160.32057932685913
1938-04-25,149.2681046022224
1938-04-26,137.8586467579976
1938-04-27,143.25659356775878
1938-04-28,130.033691813225
1938-04-29,130.42773396991922
1938-04-30,132.94951296425634
1938-05-01,132.9328942751358
1938-05-02,125.17991225277086
1938-05-03,135.3563390458751
1938-05-04,141.9469269403183
1938-05-05,140.239542717015
1938-05-06,159.6451795580367
1938-05-09,168.8225503396592
1938-05-10,159.2867195767711
1938-05-11,162.0292535914435
1938-05-12,159.24242894209556
1938-05-13,151.44946634505524
1938-05-16,143.4723359327655
1938-05-17,146.02855767138104
1938-05-18,139.97415021380144
1938-05-19,144.58765394424742
1938-05-20,138.14617246596214
1938-05-23,135.22788243267894
1938-05-24,127.83890613759242
1938-05-25,121.11924730420057
1938-05-26,111.59241083131391
1938-05-27,111.22754884282902
1938-05-31,112.9629127371374
1938-06-01,123.91151121831318
1938-06-02,122.7412035586318
1938-06-03,118.10451156852733
1938-06-06,130.13587861025772
1938-06-07,128.52731524583587
1938-06-08,129.7146549938402
1938-06-09,138.10821600226066
1938-06-10,132.26708958040777
1938-06-13,120.92457796634677
1938-06-14,125.11141605806614
1938-06-15,126.66539280134987
1938-06-16,130.19696204402888
1938-06-17,126.58995277606697
1938-06-20,147.00680637088402
1938-06-21,158.6864059303005
1938-06-22,170.96834374621318
1938-06-23,185.30175937365607
1938-06-24,191.34221557969593
1938-06-27,196.99754453929137
1938-06-28,196.4647421027963
1938-06-29,221.0804024000908
1938-06-30,216.02408410033894
1938-07-01,235.59913534654385
1938-07-05,239.74377780888557
1938-07-06,249.33987296300865
1938-07-07,246.249014846328
1938-07-08,234.01829223897758
1938-07-11,224.56152527436203
1938-07-12,242.35658250525597
1938-07-13,236.91190485693016
1938-07-14,230.36001634630853
1938-07-15,239.68964868614995
1938-07-18,260.6528295690473
1938-07-19,280.9035936178829
1938-07-20,271.580547315468
1938-07-21,272.21983097324875
1938-07-22,272.8600997173615
1938-07-25,289.15547949469624
1938-07-26,276.9450750517712
1938-07-27,252.5750322360418
1938-07-28,266.7915246542617
1938-07-29,257.1608819260356
1938-07-31,260.8986340291367
1938-08-01,255.7706618805366
1938-08-02,265.7823842761388
1938-08-03,258.70412769707593
1938-08-04,263.7415831467709
1938-08-05,281.62617866874575
1938-08-08,286.28634886055664
1938-08-09,280.8774208854746
1938-08-10,270.20829760407696
1938-08-11,249.4287916851042
1938-08-12,234.0471996097697
1938-08-15,234.03776371476567
1938-08-16,243.45266767862805
1938-08-17,244.65205458262145
1938-08-18,244.03561579816432
1938-08-19,257.3478207504518
1938-08-22,254.82877458628917
1938-08-23,272.2639915377611
1938-08-24,270.3005241107508
1938-08-25,276.76647623853216
1938-08-26,268.8602363333396
1938-08-29,226.90720004079088
1938-08-30,237.81257554974283
1938-08-31,242.30558578072709
1938-09-01,233.80885283438414
1938-09-02,253.80655992874117
1938-09-06,251.3120870204857
1938-09-07,263.024368295092
1938-09-08,255.38372606951702
1938-09-09,238.54179301666105
1938-09-12,240.91362476545746
1938-09-13,199.5530660004133
1938-09-14,195.85934409724325
1938-09-15,215.09072849502843
1938-09-16,201.81167771707
1938-09-19,205.51136753578075
1938-09-20,226.41162992480102
1938-09-21,230.4013616049424
1938-09-22,218.2555461234571
1938-09-23,196.51406697613302
1938-09-26,178.86139530317
1938-09-27,177.39342879336363
1938-09-28,201.1140604326041
1938-09-29,223.17944671453287
1938-09-30,245.43578705367307
1938-10-01,245.40510758029134
1938-10-03,262.2367407683394
1938-10-04,259.7127171885272
1938-10-05,283.4260043773471
1938-10-06,280.76985605803657
1938-10-07,282.7296197156688
1938-10-10,352.68555114544944
1938-10-11,271.2823588610231
1938-10-13,296.6249132680243
1938-10-14,290.56395700104514
1938-10-17,285.24917414808493
1938-10-18,297.0230262438868
1938-10-19,280.8709322405805
1938-10-20,293.8129183016738
1938-10-21,296.47007743653705
1938-10-24,306.5269199707109
1938-10-25,308.57332486372945
1938-10-26,296.84290999622846
1938-10-27,301.53207447522163
1938-10-28,288.62619823241295
1938-10-31,293.9611645523611
1938-11-01,289.23260917415513
1938-11-02,292.53277218200634
1938-11-03,295.1904789532872
1938-11-04,293.83578582213676
1938-11-07,311.22651449272536
1938-11-09,336.2418624526281
1938-11-10,329.64489073054386
1938-11-14,310.1416473058184
1938-11-15,304.5867760841986
1938-11-16,278.56483901753677
1938-11-17,288.2185410740715
1938-11-18,269.7539048468765
1938-11-21,272.2640939242845
1938-11-22,265.277406788135
1938-11-23,267.13632548320595
1938-11-25,268.37775708590476
1938-11-28,240.10562883961265
1938-11-29,243.58980586158762
1938-11-30,263.8236307030604
1938-12-01,256.3323664748128
1938-12-02,248.39422697773563
1938-12-05,243.60740060776322
1938-12-06,249.4913067157896
1938-12-07,251.8763647174607
1938-12-08,242.8275844900333
1938-12-09,238.70207283221023
1938-12-12,246.83001993511516
1938-12-13,254.54588792885454
1938-12-14,270.9122871789728
1938-12-15,272.79732970828877
1938-12-16,273.42123612382994
1938-12-19,259.42121934097423
1938-12-20,258.18321525984663
1938-12-21,253.2783377565432
1938-12-22,258.7041480925939
1938-12-23,267.26954623655365
1938-12-27,262.25137897563354
1938-12-28,269.65718434794377
1938-12-29,287.27370850182416
1938-12-30,287.91850228754373
1938-12-31,290.8004754540184
1939-01-01,290.7786654183593
1939-01-03,286.7836729366269
1939-01-04,296.63852167329355
1939-01-05,285.19151728051907
1939-01-06,285.8351301235721
1939-01-09,267.45317716174634
1939-01-10,268.69706144100644
1939-01-11,253.5838176475473
1939-01-12,247.52147435731032
1939-01-13,239.17476554101532
1939-01-16,256.62313500529507
1939-01-17,262.70835033579044
1939-01-18,261.4595420411223
1939-01-19,267.0032162756828
1939-01-20,263.86350777840664
1939-01-23,212.94273418457223
1939-01-24,215.61155149926122
1939-01-25,211.82335753953168
1939-01-26,191.53953403230778
1939-01-27,207.9779644169146
1939-01-30,223.75205575506257
1939-01-31,233.77036553561751
1939-02-01,223.4803188054608
1939-02-02,237.85370568180207
1939-02-03,233.2330590237543
1939-02-06,242.89429498450178
1939-02-07,234.11927123392195
1939-02-08,243.23136248133846
1939-02-09,232.69712236221713
1939-02-10,234.39040276814796
1939-02-14,236.09183188881704
1939-02-15,237.22839041582714
1939-02-16,242.96749485570942
1939-02-17,238.2852475041006
1939-02-20,224.43972315007434
1939-02-21,228.30668954778264
1939-02-23,228.85751785094868
1939-02-24,245.67604984973198
1939-02-27,250.95582083807963
1939-02-28,257.7345797880598
1939-03-01,257.70485881428385
1939-03-02,256.4769658622402
1939-03-03,267.3891463123725
1939-03-06,263.011980448101
1939-03-07,266.7028745732238
1939-03-08,280.3904798854974
1939-03-09,276.5176387744169
1939-03-10,282.24513494215046
1939-03-13,270.5992236092212
1939-03-14,273.72994592835323
1939-03-15,250.92566872589143
1939-03-16,249.12464750292975
1939-03-17,227.13301719806145
1939-03-20,212.61413414228397
1939-03-21,223.81450833122287
1939-03-22,201.1663529690263
1939-03-23,209.8897184508832
1939-03-24,217.80494552933277
1939-03-27,213.46532875805946
1939-03-28,204.91098805017202
1939-03-29,209.57947802321678
1939-03-30,187.94495827452965
1939-03-31,163.94794614477053
1939-04-01,163.93565004880966
1939-04-03,176.47056592579406
1939-04-04,165.17936538153288
1939-04-05,166.97139235067883
1939-04-06,148.8484155963671
1939-04-10,139.62665903079892
1939-04-11,138.81857775032012
1939-04-12,150.00373018209098
1939-04-13,153.7828234559362
1939-04-14,146.93549698600444
1939-04-17,155.22320416654696
1939-04-18,147.90726618134224
1939-04-19,153.31254456725782
1939-04-20,158.84778086071557
1939-04-21,160.58695673039225
1939-04-24,152.6683513938565
1939-04-25,153.51192746904812
1939-04-26,158.1963806788493
1939-04-27,163.41004835965663
1939-04-28,158.95894401204603
1939-04-30,160.87196463953327
1939-05-01,157.76255232625667
1939-05-02,163.85750611713513
1939-05-03,176.8105391244137
1939-05-04,174.92411365576586
1939-05-05,173.05120416691872
1939-05-08,173.9704604275509
1939-05-09,183.25839550846487
1939-05-10,176.5171029284267
1939-05-11,176.50998642862484
1939-05-12,172.75066501264473
1939-05-15,174.5929492285463
1939-05-16,160.15289316709405
1939-05-17,157.07220354312628
1939-05-18,157.93287487128742
1939-05-19,162.2772755198339
1939-05-22,170.2443208119926
1939-05-23,167.49403932458608
1939-05-24,181.9602188913444
1939-05-25,182.90805469847115
1939-05-26,184.81762085099456
1939-05-29,192.53101026354994
1939-05-31,192.30173419279683
1939-06-01,183.32758140510344
1939-06-02,186.20976692222413
1939-06-05,187.6620923184973
1939-06-06,194.9914458297931
1939-06-07,195.48527777143772
1939-06-08,193.96979800357582
1939-06-09,201.96073243418067
1939-06-12,194.76415729442994
1939-06-13,190.7474374110161
1939-06-14,188.26892547000242
1939-06-15,174.54529898054423
1939-06-16,175.93462436823992
1939-06-19,182.47828864207025
1939-06-20,187.26458212447022
1939-06-21,187.25703232708813
1939-06-22,183.8359431822893
1939-06-23,186.23686274801202
1939-06-26,173.59763673711913
1939-06-27,175.90733237955828
1939-06-28,165.149482328591
1939-06-29,153.04778970803093
1939-06-30,157.7956610506059
1939-07-01,157.77988148450083
1939-07-03,163.8755047651738
1939-07-05,172.8075618229239
1939-07-06,172.33771748000373
1939-07-07,169.55858099223158
1939-07-10,171.37986989608018
1939-07-11,177.8169663610824
1939-07-12,189.12971043361304
1939-07-13,193.54329945147103
1939-07-14,189.04609008945536
1939-07-17,214.57196635064412
1939-07-18,219.36318562436276
1939-07-19,210.69526861633344
1939-07-20,202.7857016094664
1939-07-21,215.09868261292766
1939-07-24,217.22498516747936
1939-07-25,212.91828877957235
1939-07-26,219.27074903416684
1939-07-27,219.80242838240176
1939-07-28,217.6280256161933
1939-07-31,214.74945687579753
1939-08-01,214.7139553104464
1939-08-02,221.1253174558156
1939-08-03,218.9342447840175
1939-08-04,207.00325634133227
1939-08-07,203.86376906294547
1939-08-08,205.40519018578928
1939-08-09,200.7246763952229
1939-08-10,188.44818266418193
1939-08-11,189.4203850583831
1939-08-14,200.22740700970965
1939-08-15,205.82842155399797
1939-08-16,189.72084393479778
1939-08-17,189.2216903332266
1939-08-18,177.438813833193
1939-08-21,163.33678528825564
1939-08-22,172.65949978186794
1939-08-23,156.52331507191613
1939-08-24,155.223423529478
1939-08-25,165.07942722599273
1939-08-28,168.6452752343873
1939-08-29,182.6796673204417
1939-08-30,176.94367168690457
1939-08-31,170.6355364582324
1939-09-01,176.06345996734933
1939-09-05,238.69132716102393
1939-09-06,232.45004754799353
1939-09-07,230.7710428214891
1939-09-08,241.28489856135533
1939-09-11,260.09881543840913
1939-09-12,269.0779196364437
1939-09-13,260.4859988277351
1939-09-14,263.47418465107154
1939-09-15,262.8592637830411
1939-09-18,226.6476965313955
1939-09-19,252.81118790617495
1939-09-20,252.21533253479572
1939-09-21,256.88303741600555
1939-09-22,250.95371687091057
1939-09-25,252.69172897596772
1939-09-26,262.04772131999727
1939-09-27,262.03715655020494
1939-09-28,247.03590819317438
1939-09-29,242.99192525854457
1939-09-30,245.64896512585537
1939-10-01,245.61825900521464
1939-10-02,250.7934175887835
1939-10-03,244.35769880103254
1939-10-04,245.49596483961105
1939-10-05,247.2135604806031
1939-10-06,246.04658802460915
1939-10-09,241.99996652501676
1939-10-10,243.70112885672856
1939-10-11,248.27502404390492
1939-10-13,242.46419621822392
1939-10-16,242.45442098185464
1939-10-17,262.427153363365
1939-10-18,257.00363735986406
1939-10-19,255.8071053144288
1939-10-20,253.431857424741
1939-10-23,256.3594127042833
1939-10-24,258.12523947824184
1939-10-25,269.41524655791073
1939-10-26,261.45041457141684
1939-10-27,257.8419323978383
1939-10-30,254.26690217938832
1939-10-31,249.4656034551528
1939-11-01,248.8410448913075
1939-11-02,249.99563523959475
1939-11-03,256.41067783062005
1939-11-06,248.6783199115998
1939-11-08,244.59478032463767
1939-11-09,234.80112797821624
1939-11-10,238.15129626924553
1939-11-13,238.70692741960514
1939-11-14,243.79223412872048
1939-11-15,237.4675358640511
1939-11-16,246.48285654871088
1939-11-17,244.16033580921322
1939-11-20,246.44847182207715
1939-11-21,241.23594898126368
1939-11-22,240.08652586640062
1939-11-24,229.28431338585085
1939-11-27,230.92723830375797
1939-11-28,228.15122805433325
1939-11-29,220.4577062231702
1939-11-30,216.08812722833912
1939-12-01,220.84008478781072
1939-12-04,220.29210872999568
1939-12-05,219.20688157993567
1939-12-06,229.38955479779347
